generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
2360000,Lyela,Steroma,41.1297,0.519172,-0.0758931,0.00263724,0
2380000,Libythea,Olyras,0,0.191017,-0.0218237,0.00265437,0
2380000,Olyras,Mechanitis,61.2742,0.509811,-0.0899983,0.00973647,0
2380000,Lyela,Steroma,36.4411,0.621384,-0.0727903,6.87972e-05,0
2400000,Libythea,Olyras,0,0.278284,-0.0274756,0.00113919,0
2400000,Hyposcada,Epityches,69.1114,0.500329,-0.133923,0.0263605,0
2400000,Lyela,Narope,26.4061,0.43159,-0.0495593,0.000150237,0
2420000,Libythea,Olyras,0,0.175739,-0.021241,0.00267192,0
2420000,Hyposcada,Epityches,69.5295,0.648476,-0.143692,0.086084,0
2420000,Lyela,Steroma,39.0787,0.462138,-0.0665231,0.00568595,0
2440000,Libythea,Olyras,0,0.232127,-0.025202,0.00265731,0
2440000,Olyras,Mechanitis,57.5132,0.515149,-0.0773522,0.0203077,0
2440000,Lyela,Steroma,41.7758,0.489584,-0.0779283,0.000812961,0
2460000,Libythea,Olyras,0,0.149348,-0.0181218,0.000796827,0
2460000,Olyras,Hyposcada,62.8479,0.288318,-0.0783374,0.0130507,0
2460000,Lyela,Narope,28.0416,0.864426,-0.0641364,0.00448323,0
2480000,Libythea,Olyras,0,0.175393,-0.019893,0.000872479,0
2480000,Olyras,Mechanitis,59.2814,0.556203,-0.0782156,0.0274698,0
2480000,Lyela,Narope,32.5202,0.48905,-0.0603239,0.00670689,0
2500000,Libythea,Olyras,0,0.257058,-0.0238227,0.00292413,0
2500000,Olyras,Mechanitis,61.3477,0.497153,-0.0952005,0.00748587,0
2500000,Precis,NA,80.9708,0.249674,0.0181473,0.225307,0
2500000,Lyela,Narope,33.1327,0.523622,-0.0582072,0.00214736,0
2520000,Libythea,Olyras,0,0.201078,-0.0211735,0.000585319,0
2520000,Olyras,Mechanitis,61.0772,0.483201,-0.0939169,0.0155668,0
2520000,Lyela,Narope,31.6228,0.475288,-0.0567624,8.29136e-05,0
2540000,Libythea,Olyras,0,0.133666,-0.0162497,0.00622366,0
2540000,Olyras,Thyridia,56.1598,0.346012,-0.0729884,0.00748411,0
2540000,Lyela,Narope,31.8979,0.46705,-0.0606251,0.000178719,0
2560000,Libythea,Olyras,0,0.238007,-0.0243313,2.41896e-05,0
2560000,Olyras,Mechanitis,60.4295,0.627011,-0.122249,0.00705238,0
2560000,Lyela,Steroma,41.0617,0.42901,-0.0689525,0.0094795,0
2580000,Libythea,Olyras,0,0.239805,-0.0258595,0.00123349,0
2580000,Olyras,Mechanitis,61.4005,0.358692,-0.0775425,0.00980027,0
2580000,Lyela,Steroma,39.6718,0.330042,-0.0538767,0.013393,0
2600000,Libythea,Olyras,0,0.236253,-0.0235372,0.00607868,0
2600000,Olyras,Hyposcada,62.107,0.685851,-0.123344,0.00722301,0
2600000,Lyela,Steroma,42.2767,0.214246,-0.0480199,0.00553968,0
2620000,Libythea,Olyras,0,0.198591,-0.021639,0.00282329,0
2620000,Hyposcada,NA,92.625,0.0851566,-0.00521811,0.246301,0
2620000,Olyras,Mechanitis,60.8456,0.261068,-0.0598077,0.00728066,0
2620000,Lyela,Narope,29.5829,0.465728,-0.052266,0.00337483,0
2640000,Libythea,Olyras,0,0.172877,-0.0217742,0.000210546,0
2640000,Hyposcada,Epityches,69.4495,0.820073,-0.181715,0.0406831,0
2640000,Lyela,Narope,32.0604,0.472405,-0.0572139,0.000226092,0
2660000,Libythea,Olyras,0,0.270261,-0.0270623,7.2419e-05,0
2660000,Olyras,Mechanitis,60.9674,0.489892,-0.109982,0.000965691,0
2660000,Lyela,Steroma,39.4385,0.568135,-0.0737316,0.00500535,0
2680000,Libythea,Olyras,0,0.177996,-0.0221377,0.00120364,0
2680000,Olyras,Mechanitis,60.2314,0.384264,-0.0894859,0.010977,0
2680000,Lyela,Narope,32.0438,0.525891,-0.0558334,0.000932014,0
2700000,Libythea,Olyras,0,0.244126,-0.0257695,0.000520505,0
2700000,Olyras,Mechanitis,61.1209,0.676553,-0.109723,0.0052787,0
2700000,Lyela,Steroma,34.7947,0.430566,-0.0545079,0.00906797,0
2720000,Libythea,Olyras,0,0.169563,-0.0195623,0.00239816,0
2720000,Olyras,Hyposcada,63.3654,0.690881,-0.138316,0.0150047,0
2720000,Lyela,Narope,33.2723,0.629141,-0.0654647,0.00359468,0
2740000,Libythea,Olyras,0,0.174497,-0.0202766,0.00331525,0
2740000,Olyras,Mechanitis,59.7387,0.713742,-0.10047,0.0246345,0
2740000,Calinaga,NA,74.5523,0.19847,0.00396994,0.537615,0
2740000,Prepona,Lyela,22.5138,0.45263,-0.0455882,0.00112188,0
2760000,Libythea,Olyras,0,0.233031,-0.024829,0.00219332,0
2760000,Olyras,Mechanitis,58.8045,0.457529,-0.0832182,0.0197662,0
2760000,Lyela,Steroma,40.5964,0.425353,-0.0694117,0.000634093,0
2780000,Libythea,Olyras,0,0.227814,-0.0264943,0.000803303,0
2780000,Olyras,Mechanitis,60.4436,0.433086,-0.103381,0.00226185,0
2780000,Lyela,Steroma,40.6389,0.564894,-0.0802065,0.00320061,0
2800000,Libythea,Olyras,0,0.246775,-0.0257911,0.000771258,0
2800000,Olyras,Mechanitis,61.2886,0.562828,-0.0978944,0.0154654,0
2800000,Lyela,NA,84.6564,0.704139,-0.00937568,1.28917,0
2800000,Cosmosatyrus,Chillanella,88.1597,0.674035,-0.0371401,0.0126357,0
2800000,Lyela,Steroma,41.5511,0.40531,-0.0666565,0.000483489,0
2820000,Libythea,Olyras,0,0.166891,-0.0206566,0.00438551,0
2820000,Olyras,Mechanitis,58.0164,0.294516,-0.0706167,0.00193712,0
2820000,Dircenna,NA,90.8711,0.0904784,-0.0249797,0.149923,0
2820000,Lyela,Narope,33.6384,0.52141,-0.0632064,0.00247483,0
2840000,Libythea,Olyras,0,0.22449,-0.0244251,0.00517282,0
2840000,Olyras,Thyridia,56.0067,0.408314,-0.078161,0.0160862,0
2840000,Lyela,Steroma,38.9422,0.517565,-0.0725516,0.0031814,0
2860000,Libythea,Olyras,0,0.194748,-0.0226778,0.000894197,0
2860000,Olyras,Hyposcada,62.3682,0.645132,-0.101601,0.0406677,0
2860000,Lyela,Narope,33.1256,0.596372,-0.0633449,0.00994119,0
2880000,Libythea,Olyras,0,0.157963,-0.0200408,0.00289307,0
2880000,Olyras,Mechanitis,61.4314,0.589501,-0.11156,0.0116257,0
2880000,Lyela,Narope,30.9047,0.466749,-0.0565691,0.00159971,0
2900000,Libythea,Olyras,0,0.212202,-0.0239252,0.00125671,0
2900000,Hyposcada,Epityches,68.5885,0.368593,-0.129118,0.00385529,0
2900000,Sevenia,Myscelia,52.8148,0.334225,-0.0512622,0.0359217,0
2900000,Lyela,Narope,30.1554,0.432981,-0.0484038,0.00422288,0
2920000,Libythea,Olyras,0,0.234226,-0.0251588,0.00198957,0
2920000,Olyras,Mechanitis,61.5071,0.799014,-0.124171,0.0215067,0
2920000,Lyela,Steroma,39.6768,0.341914,-0.0589413,0.00163113,0
2940000,Libythea,Olyras,0,0.132132,-0.017067,6.95173e-05,0
2940000,Olyras,Mechanitis,61.4628,0.602811,-0.0989576,0.0123437,0
2940000,Lyela,Steroma,41.4245,0.395186,-0.0605577,0.00583638,0
2960000,Libythea,Olyras,0,0.274507,-0.0272977,0.00273383,0
2960000,Olyras,Hyposcada,63.4532,0.639848,-0.115363,0.027101,0
2960000,Chersonesia,NA,76.6609,0.0110485,0.122869,0.224179,0
2960000,Lyela,Steroma,41.7272,0.368939,-0.0601242,0.00663943,0
2980000,Libythea,Olyras,0,0.311715,-0.0315622,0.00233624,0
2980000,Olyras,Mechanitis,59.7976,0.449243,-0.0789832,0.027259,0
2980000,Lyela,Steroma,40.8741,0.420406,-0.06292,0.0120464,0
3000000,Libythea,Olyras,0,0.21246,-0.0238499,0.000149005,0
3000000,Olyras,Mechanitis,61.273,0.490063,-0.0994629,0.00377582,0
3000000,Catuna,NA,89.033,0.00833461,-0.123948,0.330231,0
3000000,Lyela,Steroma,41.2874,0.428676,-0.0697102,0.0010252,0
3020000,Libythea,Olyras,0,0.297175,-0.0300476,0.000797551,0
3020000,Hyposcada,Epityches,68.5054,0.657682,-0.149704,0.036445,0
3020000,Lyela,Steroma,41.4096,0.503959,-0.0678423,0.0154239,0
3040000,Libythea,Olyras,0,0.232446,-0.0245601,0.000172112,0
3040000,Olyras,Mechanitis,59.8648,0.565693,-0.10489,0.00373105,0
3040000,Dichorragia,NA,89.7875,0.291959,-0.0666398,0.254837,0
3040000,Prepona,NA,91.6615,0.0131785,0.0073451,0.0313046,0
3040000,Lyela,Narope,30.388,0.575758,-0.0596621,0.00626697,0
3060000,Libythea,Olyras,0,0.333809,-0.0290253,0.00293541,0
3060000,Libythea,Libytheana,19.5581,0.0086007,0.0339041,0.0634319,0
3060000,Olyras,Mechanitis,60.3719,0.793208,-0.123874,0.00200547,0
3060000,Lyela,Steroma,37.8144,0.41525,-0.0559893,8.80526e-05,0
3080000,Libythea,Olyras,0,0.152368,-0.0200455,0.000513117,0
3080000,Olyras,Mechanitis,60.7365,0.288247,-0.0851492,0.0121702,0
3080000,Lyela,Steroma,38.9639,0.609547,-0.06686,0.0245625,0
3100000,Libythea,Olyras,0,0.206454,-0.0233047,0.000560337,0
3100000,Olyras,Mechanitis,60.6919,0.409614,-0.0955177,0.000255871,0
3100000,Lyela,Narope,33.0901,0.675729,-0.0677028,3.55995e-05,0
3120000,Libythea,Olyras,0,0.22319,-0.0247614,0.00174411,0
3120000,Hyposcada,Epityches,65.4064,0.43362,-0.0923285,0.00975028,0
3120000,Lyela,Steroma,38.9089,0.547355,-0.0724507,0.000555347,0
3140000,Libythea,Olyras,0,0.225004,-0.0243707,0.000485644,0
3140000,Olyras,Mechanitis,59.5332,0.738287,-0.0948131,0.0433151,0
3140000,Lyela,Steroma,39.9613,0.473544,-0.0673808,0.00328412,0
3160000,Libythea,Olyras,0,0.162495,-0.0182518,0.00159341,0
3160000,Olyras,Mechanitis,61.4981,0.661658,-0.13142,0.00942732,0
3160000,Parataygetis,NA,89.8729,0.176552,0.017894,0.377337,0
3160000,Lyela,NA,88.2,0.309022,-0.00160908,1.36449,0
3160000,Lyela,Narope,32.8922,0.36887,-0.0529572,0.00400076,0
3180000,Libythea,Olyras,0,0.230403,-0.0262976,0.00379851,0
3180000,Olyras,Mechanitis,61.6166,0.424401,-0.0847544,0.0520174,0
3180000,Pycina,NA,64.7677,0.0104723,-0.0580743,0.0532394,0
3180000,Chersonesia,NA,84.8374,0.0343208,0.340742,0.259415,0
3180000,Lyela,Narope,30.0535,0.506655,-0.0575767,0.0059669,0
3200000,Libythea,Olyras,0,0.258392,-0.0249654,0.00230463,0
3200000,Olyras,Mechanitis,61.7223,0.591779,-0.121941,0.000923266,0
3200000,Chersonesia,NA,84.213,0.00306022,-0.0455838,0.403093,0
3200000,Lyela,Steroma,39.0109,0.428804,-0.0614388,0.0198072,0
3220000,Libythea,Olyras,0,0.239768,-0.025819,0.000586724,0
3220000,Olyras,Mechanitis,60.0215,0.383787,-0.0756889,0.0104837,0
3220000,Lyela,Steroma,35.8182,0.561152,-0.0649469,0.00212892,0
3240000,Libythea,Olyras,0,0.224549,-0.0253379,0.000643212,0
3240000,Olyras,Mechanitis,60.1546,0.432622,-0.0822129,0.0246997,0
3240000,Lyela,Steroma,41.3567,0.361493,-0.0647947,0.00569003,0
3260000,Libythea,Olyras,0,0.222062,-0.0261083,0.00106529,0
3260000,Olyras,Mechanitis,57.4772,0.755641,-0.109777,0.0294965,0
3260000,Lyela,Steroma,39.6191,0.458143,-0.0695094,0.000730277,0
3280000,Libythea,Olyras,0,0.207318,-0.0239871,7.05687e-05,0
3280000,Olyras,Mechanitis,59.9724,0.531045,-0.0814999,0.0496357,0
3280000,Archeuptychia,NA,85.6254,0.148872,0.120784,0.230118,0
3280000,Lyela,Steroma,41.9117,0.578057,-0.0767338,0.00833496,0
3300000,Libythea,Olyras,0,0.283488,-0.0298471,0.00376517,0
3300000,Olyras,Mechanitis,61.0472,0.941979,-0.120203,0.00653316,0
3300000,Lyela,Steroma,37.3177,0.675864,-0.0767388,0.00409828,0
3320000,Libythea,Olyras,0,0.236624,-0.0242255,0.000522339,0
3320000,Olyras,Mechanitis,59.3957,0.546783,-0.104614,0.00266448,0
3320000,Lyela,Narope,28.9235,0.46706,-0.0531406,0.00399668,0
3340000,Libythea,Olyras,0,0.139976,-0.0178503,0.00133881,0
3340000,Olyras,Mechanitis,61.7375,0.556229,-0.101799,0.0322432,0
3340000,Lyela,Narope,31.8945,0.334966,-0.0486848,0.00225754,0
3360000,Libythea,Olyras,0,0.166887,-0.0199455,0.00176302,0
3360000,Olyras,Mechanitis,60.8296,0.529838,-0.115062,0.00178693,0
3360000,Lyela,Narope,32.7249,0.426629,-0.0554692,0.00188177,0
3380000,Libythea,Olyras,0,0.1786,-0.0201502,0.00180884,0
3380000,Actinote,NA,82.9505,0.0633877,0.0730905,0.15438,0
3380000,Hyposcada,Epityches,67.1805,0.742863,-0.138682,0.015683,0
3380000,Lyela,Narope,33.4566,0.451621,-0.0601109,0.00186714,0
3400000,Libythea,Olyras,0,0.210612,-0.0217996,0.0029975,0
3400000,Libythea,Libytheana,9.62164,0.171914,0.163343,0.392763,0
3400000,Olyras,Hyposcada,62.864,0.643193,-0.128765,0.0278473,0
3400000,Lyela,Narope,30.5061,0.290446,-0.042198,0.00129912,0
3420000,Libythea,Olyras,0,0.175799,-0.0207898,0.00271917,0
3420000,Olyras,Mechanitis,61.0213,0.747853,-0.13577,0.00233361,0
3420000,Lyela,Narope,32.7543,0.515735,-0.0628272,0.000684724,0
3440000,Libythea,Olyras,0,0.267732,-0.026374,0.000650993,0
3440000,Olyras,Mechanitis,58.4189,0.615013,-0.0734892,0.0525642,0
3440000,Lyela,Steroma,41.1321,0.325033,-0.066759,0.000444063,0
3460000,Libythea,Olyras,0,0.2014,-0.0238101,0.000418734,0
3460000,Olyras,Mechanitis,61.2901,0.290548,-0.0816185,0.000878473,0
3460000,Calinaga,NA,76.7761,0.160501,-0.177789,0.332863,0
3460000,Lyela,Steroma,41.4185,0.353351,-0.0621273,0.00714943,0
3480000,Libythea,Olyras,0,0.242881,-0.0266024,0.000891212,0
3480000,Olyras,Mechanitis,61.5632,0.603668,-0.11059,0.0267028,0
3480000,Lyela,Steroma,40.465,0.513457,-0.069626,0.00898715,0
3500000,Libythea,Olyras,0,0.345138,-0.0315767,0.000230364,0
3500000,Olyras,Mechanitis,60.2662,0.577664,-0.100697,0.0185514,0
3500000,Calinaga,NA,77.8021,0.00999531,0.0255736,0.4284,0
3500000,Lyela,Steroma,38.421,0.521864,-0.0686997,0.00222944,0
3520000,Libythea,Olyras,0,0.213706,-0.0246065,0.000925914,0
3520000,Hyposcada,Epityches,67.8107,0.416814,-0.121871,0.00128056,0
3520000,Lyela,Narope,30.5595,0.549212,-0.0589323,0.00194053,0
3540000,Libythea,Olyras,0,0.253878,-0.027572,0.00189266,0
3540000,Olyras,Mechanitis,60.7105,0.622676,-0.111574,0.0184626,0
3540000,Lyela,Narope,25.2362,0.498694,-0.049221,0.00732974,0
3560000,Libythea,Olyras,0,0.230836,-0.0248872,0.00370042,0
3560000,Olyras,Mechanitis,60.9011,0.478311,-0.0955374,0.0197602,0
3560000,Lyela,Steroma,35.6982,0.779609,-0.0744775,0.00289769,0
3580000,Libythea,Olyras,0,0.214535,-0.0235678,0.00572221,0
3580000,Hyposcada,Epityches,69.224,0.684159,-0.162155,0.0105186,0
3580000,Lyela,Narope,32.0941,0.459013,-0.0549735,0.0097437,0
3600000,Libythea,Olyras,0,0.197144,-0.022657,0.00117394,0
3600000,Veladyris,NA,88.7361,0.138135,0.133531,0.27252,0
3600000,Olyras,Mechanitis,58.0504,0.661734,-0.0956422,0.0217165,0
3600000,Lyela,Steroma,41.9762,0.433993,-0.0747698,0.00452367,0
3620000,Libythea,Olyras,0,0.139978,-0.017527,0.000540176,0
3620000,Olyras,Mechanitis,61.6961,0.444738,-0.0897055,0.0432352,0
3620000,Lyela,Narope,31.9708,0.461537,-0.0574107,0.00108944,0
3640000,Libythea,Olyras,0,0.287853,-0.0275328,0.000505171,0
3640000,Olyras,Hyposcada,61.8901,0.600101,-0.0997952,0.056749,0
3640000,Dryadula,NA,75.7003,0.296127,-0.0444883,0.542749,0
3640000,Quilaphoetosus,Etcheverrius,68.291,0.304538,-0.0650624,0.0654341,0
3640000,Lyela,Steroma,41.5719,0.504843,-0.0718539,0.00121556,0
3660000,Libythea,Olyras,0,0.313559,-0.0302987,0.000749316,0
3660000,Olyras,Mechanitis,58.1726,0.725868,-0.113896,0.00917005,0
3660000,Lyela,NA,81.3809,0.0401901,-0.0387729,0.381502,0
3660000,Calisto,NA,82.5346,0.526294,-0.117664,0.0459453,0
3660000,Lyela,Steroma,42.1334,0.420667,-0.0653241,0.00381887,0
3680000,Libythea,Olyras,0,0.345573,-0.0302843,0.00144735,0
3680000,Olyras,Mechanitis,59.0193,0.434122,-0.0747348,0.00234068,0
3680000,Lyela,Steroma,41.9943,0.353156,-0.0637185,0.000152453,0
3700000,Libythea,Olyras,0,0.21754,-0.0222415,0.0021691,0
3700000,Olyras,Mechanitis,61.7078,0.526973,-0.0836964,0.0657559,0
3700000,Lyela,Steroma,38.7232,0.619399,-0.0699353,0.0034078,0
3720000,Libythea,Olyras,0,0.120847,-0.0163588,0.000108658,0
3720000,Olyras,Mechanitis,61.6563,0.623699,-0.128699,0.00903326,0
3720000,Manataria,NA,61.3008,0.121465,-0.22384,0.0718911,0
3720000,Lyela,Narope,33.327,0.374867,-0.0510103,0.0103302,0
3740000,Libythea,Olyras,0,0.257948,-0.0237279,0.00791028,0
3740000,Olyras,Hyposcada,61.8982,0.502493,-0.09071,0.0304349,0
3740000,Lyela,Narope,33.4951,0.442341,-0.0542904,0.00585662,0
3760000,Libythea,Olyras,0,0.196298,-0.0223439,0.000231803,0
3760000,Olyras,Hyposcada,62.8616,0.571126,-0.112548,0.00713605,0
3760000,Calinaga,NA,77.958,0.146358,0.089729,0.553068,0
3760000,Lyela,Steroma,41.4585,0.440863,-0.0692807,0.00390765,0
3780000,Libythea,Olyras,0,0.155694,-0.0185562,0.00143291,0
3780000,Olyras,Mechanitis,60.6638,0.564346,-0.0976132,0.00812105,0
3780000,Sevenia,NA,84.0481,0.0408259,0.000668252,0.324997,0
3780000,Lyela,Narope,33.07,0.596995,-0.0668344,0.000945978,0
3800000,Libythea,Olyras,0,0.191239,-0.0225595,0.00169412,0
3800000,Olyras,Mechanitis,60.2309,0.610699,-0.0969562,0.0317354,0
3800000,Lyela,Steroma,41.519,0.448855,-0.0685283,0.000144719,0
3820000,Libythea,Olyras,0,0.219845,-0.0235066,0.00116358,0
3820000,Olyras,Hyposcada,62.5535,0.418182,-0.0953507,0.00534682,0
3820000,Lyela,Steroma,39.728,0.467156,-0.0655666,0.00187134,0
3840000,Libythea,Olyras,0,0.176871,-0.0219856,0.000713653,0
3840000,Olyras,Mechanitis,61.4992,0.506609,-0.106793,0.0155151,0
3840000,Lyela,Narope,32.5204,0.433844,-0.0554753,0.00448374,0
3860000,Libythea,Olyras,0,0.188257,-0.0212148,0.00462912,0
3860000,Olyras,Mechanitis,58.6159,0.544607,-0.0812392,0.0667895,0
3860000,Lyela,Steroma,42.1699,0.459592,-0.0732802,0.00670566,0
3880000,Libythea,Olyras,0,0.152904,-0.0179114,0.00657938,0
3880000,Olyras,Mechanitis,58.2794,0.455641,-0.0865081,0.014917,0
3880000,Opsiphanes,NA,94.1646,0.190475,-0.0238071,0.20192,0
3880000,Lyela,Narope,25.7015,0.785308,-0.0603208,0.00168539,0
3900000,Libythea,Olyras,0,0.105314,-0.0141319,0.0017027,0
3900000,Olyras,Mechanitis,61.6246,0.397461,-0.0848374,0.0323897,0
3900000,Lyela,Narope,33.5849,0.416663,-0.0564702,0.00396571,0
3920000,Libythea,Olyras,0,0.152266,-0.0179795,0.00022785,0
3920000,Pindis,NA,82.7762,0.183785,-0.0737665,0.111584,0
3920000,Olyras,Mechanitis,61.0513,0.432442,-0.0991405,0.00402292,0
3920000,Lyela,Narope,32.1653,0.444343,-0.059494,9.20279e-05,0
3940000,Libythea,Olyras,0,0.269937,-0.026511,0.00125982,0
3940000,Hyposcada,Epityches,68.4292,0.77451,-0.15429,0.0497692,0
3940000,Lyela,Steroma,39.0669,0.46599,-0.0637877,0.00519628,0
3960000,Libythea,Olyras,0,0.267468,-0.0247395,0.00335802,0
3960000,Olyras,Mechanitis,60.8275,0.532406,-0.0954628,0.00306632,0
3960000,Calinaga,NA,61.8651,0.0268109,-0.131725,0.202945,0
3960000,Lyela,Steroma,39.8324,0.628979,-0.0813752,0.00178926,0
3980000,Libythea,Olyras,0,0.175514,-0.0218331,0.000218615,0
3980000,Olyras,Mechanitis,60.9825,0.567584,-0.10952,0.0038898,0
3980000,Lyela,Narope,28.8339,0.351053,-0.0452706,0.0069597,0
4000000,Libythea,Olyras,0,0.184464,-0.0226431,0.00385892,0
4000000,Olyras,Mechanitis,57.9529,0.938611,-0.088452,0.0824277,0
4000000,Lyela,Narope,30.6295,0.411613,-0.0534356,0.00161168,0
4020000,Libythea,Olyras,0,0.326609,-0.0297646,0.00230101,0
4020000,Olyras,Mechanitis,61.4534,0.635526,-0.103956,0.0162436,0
4020000,Lyela,Steroma,39.5791,0.549651,-0.0660231,0.0191538,0
4040000,Libythea,Olyras,0,0.234308,-0.0249022,0.00885635,0
4040000,Olyras,Mechanitis,60.636,0.456111,-0.0853754,0.0241768,0
4040000,Lyela,Narope,29.4832,0.5308,-0.0597946,0.00183122,0
4060000,Libythea,Olyras,0,0.249417,-0.0250229,0.000699447,0
4060000,Olyras,Mechanitis,61.0845,0.497012,-0.0976945,0.0116293,0
4060000,Lyela,Steroma,39.4462,0.355017,-0.0543557,0.00627868,0
4080000,Libythea,Olyras,0,0.305811,-0.0284471,0.00112754,0
4080000,Libythea,Libytheana,31.5366,0.490381,-0.0516574,0.244501,0
4080000,Olyras,Mechanitis,57.7894,0.662489,-0.0961499,0.0233894,0
4080000,Lyela,Steroma,41.1005,0.489697,-0.0743512,0.0025165,0
4100000,Libythea,Olyras,0,0.260544,-0.0261765,0.000212227,0
4100000,Olyras,Mechanitis,60.6236,0.35503,-0.0828255,0.00192008,0
4100000,Lyela,Steroma,37.7855,0.601525,-0.0756949,0.0024779,0
4120000,Libythea,Olyras,0,0.288693,-0.0280888,0.000352253,0
4120000,Olyras,Mechanitis,59.1072,0.705888,-0.10646,0.0162873,0
4120000,Lyela,Steroma,42.1035,0.491948,-0.0697474,0.0158463,0
4140000,Libythea,Olyras,0,0.27461,-0.0273639,0.000896699,0
4140000,Libythea,NA,84.2373,0.100286,-0.152549,0.744669,0
4140000,Olyras,Mechanitis,59.9726,0.367775,-0.0971167,0.00299428,0
4140000,Lyela,Steroma,40.6424,0.312676,-0.0563437,0.00404289,0
4160000,Libythea,Olyras,0,0.258546,-0.0270487,0.0023789,0
4160000,Olyras,Hyposcada,62.0936,0.919642,-0.150157,0.000907118,0
4160000,Lyela,Steroma,38.9531,0.52711,-0.0653251,0.00833803,0
4180000,Libythea,Olyras,0,0.18151,-0.0220231,4.39435e-05,0
4180000,Olyras,Mechanitis,60.7564,0.626393,-0.113405,0.00235779,0
4180000,Lyela,Steroma,40.8751,0.575833,-0.082501,0.00168018,0
4200000,Libythea,Olyras,0,0.162166,-0.0197389,0.00599705,0
4200000,Hyposcada,Epityches,69.4656,0.634717,-0.164524,0.00661522,0
4200000,Dryadula,NA,73.2108,0.0819409,-0.0120511,0.30949,0
4200000,Chersonesia,NA,67.75,0.0419861,-0.110693,0.211578,0
4200000,Lyela,Narope,33.5202,0.528415,-0.0631498,0.000960674,0
4220000,Libythea,Olyras,0,0.215351,-0.0237557,0.00399225,0
4220000,Olyras,Thyridia,55.4942,0.208954,-0.0445467,0.00951474,0
4220000,Cissia,NA,93.4524,0.021275,-0.106116,0.900401,0
4220000,Lyela,Narope,33.1864,0.616637,-0.0670605,0.000163228,0
4240000,Libythea,Olyras,0,0.180221,-0.0215028,0.000301314,0
4240000,Olyras,Mechanitis,60.8959,0.599516,-0.0911326,0.056172,0
4240000,Lyela,Narope,27.5327,0.582546,-0.0578938,0.000745051,0
4260000,Libythea,Olyras,0,0.361225,-0.0323097,0.000690758,0
4260000,Olyras,Hyposcada,62.7898,0.275373,-0.067501,0.0233517,0
4260000,Dryadula,NA,78.4772,0.0428987,-0.158967,0.261941,0
4260000,Calinaga,NA,75.9836,0.237214,-0.0778842,0.575858,0
4260000,Lyela,Steroma,39.8783,0.459697,-0.075962,7.81161e-05,0
4280000,Libythea,Olyras,0,0.193878,-0.0226293,0.00312153,0
4280000,Euptoieta,NA,89.2075,0.102947,-0.201861,0.255364,0
4280000,Olyras,Mechanitis,59.6894,0.472737,-0.0854936,0.0157239,0
4280000,Lyela,Steroma,41.1272,0.541402,-0.0755629,0.00179698,0
4300000,Libythea,Olyras,0,0.138452,-0.017485,0.00227489,0
4300000,Hyposcada,Epityches,69.5643,0.649754,-0.154826,0.0125151,0
4300000,Lyela,Steroma,42.0397,0.335631,-0.0557222,0.0128196,0
4320000,Libythea,Olyras,0,0.253301,-0.0261659,0.00145153,0
4320000,Olyras,Mechanitis,57.6514,0.609971,-0.0986897,0.0311747,0
4320000,Lyela,Narope,33.3398,0.546778,-0.0650655,0.00242723,0
4340000,Libythea,Olyras,0,0.189247,-0.020679,0.0026207,0
4340000,Olyras,Mechanitis,61.5592,0.635402,-0.132211,0.00502799,0
4340000,Lyela,Steroma,41.2276,0.432218,-0.0694729,0.0040362,0
4360000,Libythea,Olyras,0,0.199977,-0.0222911,0.00339491,0
4360000,Olyras,Mechanitis,59.9656,0.553667,-0.088941,0.0152285,0
4360000,Lyela,Narope,32.0511,0.543779,-0.0581017,0.00673119,0
4380000,Libythea,Olyras,0,0.200568,-0.0217063,0.00525882,0
4380000,Olyras,Hyposcada,62.1892,0.166062,-0.0566581,0.0133243,0
4380000,Lyela,Narope,32.9197,0.421534,-0.0550902,0.00231118,0
4400000,Libythea,Olyras,0,0.177822,-0.0193538,0.000973923,0
4400000,Olyras,Mechanitis,58.7922,0.556929,-0.102107,0.00381028,0
4400000,Mimathyma,Hestinalis,79.3862,0.0784403,-0.0140189,0.14745,0
4400000,Lyela,Narope,33.3466,0.472775,-0.0553224,0.00200965,0
4420000,Libythea,Olyras,0,0.234722,-0.0244986,0.00213564,0
4420000,Olyras,Mechanitis,60.0558,0.510762,-0.106041,0.010794,0
4420000,Lyela,Steroma,41.5837,0.412725,-0.0652012,0.00225802,0
4440000,Libythea,Olyras,0,0.252353,-0.0272468,0.00185009,0
4440000,Olyras,NA,85.3855,0.0791485,-0.0334816,0.779992,0
4440000,Olyras,Mechanitis,60.8492,0.506057,-0.101812,0.0126452,0
4440000,Lyela,Steroma,41.7802,0.440944,-0.0650127,0.0156167,0
4460000,Libythea,Olyras,0,0.334244,-0.0294516,0.000858551,0
4460000,Olyras,Mechanitis,61.3791,0.444023,-0.091358,0.00714279,0
4460000,Praepedaliodes,NA,92.7678,0.791658,-0.0942008,0.52895,0
4460000,Lyela,Steroma,41.0415,0.431735,-0.0680189,5.02424e-05,0
